Data ID,STATUS,SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY
9101,Non-extinction,4,2,170,96,4.6,26
9102,Non-extinction,4,2,170,94,4.2,25
9103,Non-extinction,4,2,170,94,4.3,24
9104,Non-extinction,4,2,170,92,4.2,23
9105,Non-extinction,4,2,170,92,3.8,22
9106,Non-extinction,4,2,170,91,3.7,21
9107,Non-extinction,4,2,170,92,3.9,20
9108,Non-extinction,4,2,170,92,3.6,19
9109,Non-extinction,4,2,170,93,3.6,18
9110,Non-extinction,4,2,170,88,4.2,17
9111,Non-extinction,4,2,170,94,3.3,16
9112,Non-extinction,4,2,170,88,3.1,15
9113,Non-extinction,4,2,170,92,3.3,14
9114,Non-extinction,4,2,170,91,2.8,13
9115,Non-extinction,4,2,170,93,2.2,12
9116,Non-extinction,4,2,170,92,1.3,11
9117,Non-extinction,4,2,170,91,2,10
9118,Non-extinction,4,2,170,91,2.1,9
9119,Non-extinction,4,2,170,91,2.2,8
9120,Non-extinction,4,2,170,91,2,7
9121,Non-extinction,4,2,170,86,3.1,6
9122,Non-extinction,4,2,170,85,3.3,5
9123,Non-extinction,4,2,170,84,3.6,4
9124,Non-extinction,4,2,170,83,2,3
9125,Non-extinction,4,2,170,78,1.4,2
9126,Non-extinction,4,2,170,76,0,1
9127,Non-extinction,4,2,180,104,0,75
9128,Non-extinction,4,2,180,97,0,72
9129,Non-extinction,4,2,180,96,0,70
9130,Non-extinction,4,2,180,97,0,68
9131,Non-extinction,4,2,180,96,0,67
9132,Non-extinction,4,2,180,104,0,66
9133,Non-extinction,4,2,180,105,1.1,65
9134,Non-extinction,4,2,180,95,2.1,60
9135,Non-extinction,4,2,180,95,1.5,55
9136,Non-extinction,4,2,180,103,2.5,52
9137,Non-extinction,4,2,180,102,2.5,51
9138,Non-extinction,4,2,180,95,2.7,50
9139,Non-extinction,4,2,180,95,2.7,48
9140,Non-extinction,4,2,180,94,2.5,47
9141,Non-extinction,4,2,180,94,2.6,46
9142,Non-extinction,4,2,180,92,3.1,45
9143,Non-extinction,4,2,180,101,3.1,44
9144,Non-extinction,4,2,180,101,3.2,42
9145,Non-extinction,4,2,180,94,3.4,40
9146,Non-extinction,4,2,180,97,2.9,38
9147,Non-extinction,4,2,180,102,3.6,36
9148,Non-extinction,4,2,180,93,3.4,35
9149,Non-extinction,4,2,180,93,3.6,34
9150,Non-extinction,4,2,180,93,4,33
9151,Non-extinction,4,2,180,93,3.9,32
9152,Non-extinction,4,2,180,92,3.8,30
9153,Non-extinction,4,2,180,94,3.8,28
9154,Non-extinction,4,2,180,98,3.7,27
9155,Non-extinction,4,2,180,95,3.8,26
9156,Non-extinction,4,2,180,96,3.9,25
9157,Non-extinction,4,2,180,93,3.6,24
9158,Non-extinction,4,2,180,92,3.2,23
9159,Non-extinction,4,2,180,91,3.2,22
9160,Non-extinction,4,2,180,91,2.9,21
9161,Non-extinction,4,2,180,91,3.2,20
9162,Non-extinction,4,2,180,91,2.5,19
9163,Non-extinction,4,2,180,92,4.4,18
9164,Non-extinction,4,2,180,89,3.4,17
9165,Non-extinction,4,2,180,102,3.2,16
9166,Non-extinction,4,2,180,88,3.6,15
9167,Non-extinction,4,2,180,92,3.3,14
9168,Non-extinction,4,2,180,90,2.9,13
9169,Non-extinction,4,2,180,93,2.2,12
9170,Non-extinction,4,2,180,92,1.7,11
9171,Non-extinction,4,2,180,92,2.2,10
9172,Non-extinction,4,2,180,92,2.2,9
9173,Non-extinction,4,2,180,91,2.1,8
9174,Non-extinction,4,2,180,90,2.8,7
9175,Non-extinction,4,2,180,88,3.3,6
9176,Non-extinction,4,2,180,87,2.8,5
9177,Non-extinction,4,2,180,85,1.6,4
9178,Non-extinction,4,2,180,83,1.6,3
9179,Non-extinction,4,2,180,80,1.4,2
9180,Non-extinction,4,2,180,74,0,1
9181,Non-extinction,4,2,190,104,0,75
9182,Non-extinction,4,2,190,105,0,72
9183,Non-extinction,4,2,190,96,0,70
9184,Non-extinction,4,2,190,96,0,68
9185,Non-extinction,4,2,190,96,0,67
9186,Non-extinction,4,2,190,96,0,66
9187,Non-extinction,4,2,190,96,1,65
9188,Non-extinction,4,2,190,95,2.1,60
9189,Non-extinction,4,2,190,94,1.6,55
9190,Non-extinction,4,2,190,94,2.5,52
9191,Non-extinction,4,2,190,102,2.5,51
9192,Non-extinction,4,2,190,102,2.6,50
9193,Non-extinction,4,2,190,93,2.3,48
9194,Non-extinction,4,2,190,94,2.6,47
9195,Non-extinction,4,2,190,102,2.6,46
9196,Non-extinction,4,2,190,93,2.5,45
9197,Non-extinction,4,2,190,97,2.8,44
9198,Non-extinction,4,2,190,103,3.2,42
9199,Non-extinction,4,2,190,94,2.9,40
9200,Non-extinction,4,2,190,96,2.9,38
9201,Non-extinction,4,2,190,100,2.7,36
9202,Non-extinction,4,2,190,93,2.7,35
9203,Non-extinction,4,2,190,95,2.9,34
9204,Non-extinction,4,2,190,95,2.2,33
9205,Non-extinction,4,2,190,92,2.6,32
9206,Non-extinction,4,2,190,94,2.2,30
9207,Non-extinction,4,2,190,97,2.6,28
9208,Non-extinction,4,2,190,100,3.2,27
9209,Non-extinction,4,2,190,96,2.9,26
9210,Non-extinction,4,2,190,102,2.9,25
9211,Non-extinction,4,2,190,94,3.1,24
9212,Non-extinction,4,2,190,93,3.2,23
9213,Non-extinction,4,2,190,90,2.9,22
9214,Non-extinction,4,2,190,90,2.6,21
9215,Non-extinction,4,2,190,91,2.5,20
9216,Non-extinction,4,2,190,92,2,19
9217,Non-extinction,4,2,190,92,2.3,18
9218,Non-extinction,4,2,190,92,2.7,17
9219,Non-extinction,4,2,190,96,2.6,16
9220,Non-extinction,4,2,190,90,3.6,15
9221,Non-extinction,4,2,190,94,2.9,14
9222,Non-extinction,4,2,190,91,3.3,13
9223,Non-extinction,4,2,190,93,2,12
9224,Non-extinction,4,2,190,92,1.4,11
9225,Non-extinction,4,2,190,91,1.6,10
9226,Non-extinction,4,2,190,92,2,9
9227,Non-extinction,4,2,190,91,1.9,8
9228,Non-extinction,4,2,190,91,1.6,7
9229,Non-extinction,4,2,190,87,2.5,6
9230,Non-extinction,4,2,190,86,2.2,5
9231,Non-extinction,4,2,190,84,2,4
9232,Non-extinction,4,2,190,80,1.5,3
9233,Non-extinction,4,2,190,76,0.4,2
9234,Non-extinction,4,2,190,72,0,1
9235,Non-extinction,5,2,10,96,0,75
9236,Non-extinction,5,2,10,96,0,72
9237,Non-extinction,5,2,10,96,2.6,70
9238,Non-extinction,5,2,10,96,3.2,68
9239,Non-extinction,5,2,10,109,4.5,67
9240,Non-extinction,5,2,10,109,7.8,66
9241,Extinction,5,2,10,103,9.7,65
9242,Extinction,5,2,10,95,12,60
9243,Extinction,5,2,10,102,13.3,55
9244,Extinction,5,2,10,93,15.4,52
9245,Extinction,5,2,10,93,15.1,51
9246,Extinction,5,2,10,95,15.2,50
9247,Extinction,5,2,10,110,15.4,48
9248,Extinction,5,2,10,111,15.2,47
9249,Extinction,5,2,10,109,15.4,46
9250,Extinction,5,2,10,105,15.2,45
9251,Extinction,5,2,10,111,16,44
9252,Extinction,5,2,10,110,15.7,42
9253,Extinction,5,2,10,106,15.4,40
9254,Extinction,5,2,10,111,15.5,38
9255,Extinction,5,2,10,110,15.2,36
9256,Extinction,5,2,10,103,14.9,35
9257,Extinction,5,2,10,109,14.9,34
9258,Extinction,5,2,10,108,14.9,33
9259,Extinction,5,2,10,110,15.1,32
9260,Extinction,5,2,10,109,17,30
9261,Extinction,5,2,10,108,15.5,28
9262,Extinction,5,2,10,108,15.4,27
9263,Extinction,5,2,10,107,15.5,26
9264,Extinction,5,2,10,109,16.6,25
9265,Extinction,5,2,10,108,15.2,24
9266,Extinction,5,2,10,108,15.4,23
9267,Extinction,5,2,10,108,15.4,22
9268,Extinction,5,2,10,109,15.2,21
9269,Extinction,5,2,10,108,15.7,20
9270,Extinction,5,2,10,108,15.2,19
9271,Extinction,5,2,10,106,15.1,18
9272,Extinction,5,2,10,105,14.5,17
9273,Extinction,5,2,10,105,13.8,16
9274,Extinction,5,2,10,106,14.4,15
9275,Extinction,5,2,10,106,12.3,14
9276,Extinction,5,2,10,93,11.9,13
9277,Extinction,5,2,10,90,11.9,12
9278,Extinction,5,2,10,92,12.5,11
9279,Extinction,5,2,10,105,13.8,10
9280,Extinction,5,2,10,91,12.9,9
9281,Extinction,5,2,10,105,12.9,8
9282,Extinction,5,2,10,105,12.3,7
9283,Extinction,5,2,10,90,11.8,6
9284,Extinction,5,2,10,90,11,5
9285,Extinction,5,2,10,88,8.8,4
9286,Non-extinction,5,2,10,85,6,3
9287,Non-extinction,5,2,10,83,3.1,2
9288,Non-extinction,5,2,10,75,0.8,1
9289,Non-extinction,5,2,20,96,0,75
9290,Non-extinction,5,2,20,96,0,72
9291,Non-extinction,5,2,20,103,1,70
9292,Non-extinction,5,2,20,107,1.1,68
9293,Non-extinction,5,2,20,96,4,67
9294,Non-extinction,5,2,20,105,6.5,66
9295,Extinction,5,2,20,104,7.5,65
9296,Extinction,5,2,20,95,9,60
9297,Extinction,5,2,20,103,12,55
9298,Extinction,5,2,20,110,15,52
9299,Extinction,5,2,20,112,14.6,51
9300,Extinction,5,2,20,113,15.2,50
9301,Extinction,5,2,20,111,14.9,48
9302,Extinction,5,2,20,110,15.5,47
9303,Extinction,5,2,20,95,16,46
9304,Extinction,5,2,20,95,16.3,45
9305,Extinction,5,2,20,92,16,44
9306,Extinction,5,2,20,92,16,42
9307,Extinction,5,2,20,104,15.5,40
9308,Extinction,5,2,20,90,15.2,38
9309,Extinction,5,2,20,90,15.2,36
9310,Extinction,5,2,20,91,15,35
9311,Extinction,5,2,20,108,15.2,34
9312,Extinction,5,2,20,108,14.8,33
9313,Extinction,5,2,20,90,14.1,32
9314,Extinction,5,2,20,105,13.5,30
9315,Extinction,5,2,20,92,13.3,28
9316,Extinction,5,2,20,88,13.3,27
9317,Extinction,5,2,20,106,12.8,26
9318,Extinction,5,2,20,106,13.8,25
9319,Extinction,5,2,20,106,13.3,24
9320,Extinction,5,2,20,92,13.8,23
9321,Extinction,5,2,20,91,13.6,22
9322,Extinction,5,2,20,92,13.2,21
9323,Extinction,5,2,20,106,13.2,20
9324,Extinction,5,2,20,92,13.5,19
9325,Extinction,5,2,20,90,13.2,18
9326,Extinction,5,2,20,89,12.8,17
9327,Extinction,5,2,20,92,12.3,16
9328,Extinction,5,2,20,105,12.3,15
9329,Extinction,5,2,20,93,11.5,14
9330,Extinction,5,2,20,91,11.2,13
9331,Extinction,5,2,20,91,11.9,12
9332,Extinction,5,2,20,91,11.5,11
9333,Extinction,5,2,20,105,12.3,10
9334,Extinction,5,2,20,92,12,9
9335,Extinction,5,2,20,91,12.2,8
9336,Extinction,5,2,20,90,11.5,7
9337,Extinction,5,2,20,90,11,6
9338,Extinction,5,2,20,100,9.6,5
9339,Extinction,5,2,20,87,7.8,4
9340,Non-extinction,5,2,20,80,5,3
9341,Non-extinction,5,2,20,78,3.7,2
9342,Non-extinction,5,2,20,76,1,1
9343,Non-extinction,5,2,30,106,0,75
9344,Non-extinction,5,2,30,96,0,72
9345,Non-extinction,5,2,30,101,0.4,70
9346,Non-extinction,5,2,30,104,0.4,68
9347,Non-extinction,5,2,30,96,2.2,67
9348,Non-extinction,5,2,30,101,5,66
9349,Extinction,5,2,30,103,7,65
9350,Extinction,5,2,30,95,6.5,60
9351,Extinction,5,2,30,103,14.4,55
9352,Extinction,5,2,30,107,13.3,52
9353,Extinction,5,2,30,107,13.8,51
9354,Extinction,5,2,30,106,14.8,50
9355,Extinction,5,2,30,109,15.4,48
9356,Extinction,5,2,30,111,15.5,47
9357,Extinction,5,2,30,112,16,46
9358,Extinction,5,2,30,110,16,45
9359,Extinction,5,2,30,111,16.3,44
9360,Extinction,5,2,30,110,16.1,42
9361,Extinction,5,2,30,110,15.2,40
9362,Extinction,5,2,30,110,15.2,38
9363,Extinction,5,2,30,110,14.8,36
9364,Extinction,5,2,30,108,14.4,35
9365,Extinction,5,2,30,108,14.2,34
9366,Extinction,5,2,30,92,13.2,33
9367,Extinction,5,2,30,89,14.2,32
9368,Extinction,5,2,30,89,13.5,30
9369,Extinction,5,2,30,89,12.3,28
9370,Extinction,5,2,30,90,12,27
9371,Extinction,5,2,30,92,12.5,26
9372,Extinction,5,2,30,108,11.5,25
9373,Extinction,5,2,30,107,12.3,24
9374,Extinction,5,2,30,106,11.5,23
9375,Extinction,5,2,30,88,11.9,22
9376,Extinction,5,2,30,87,12,21
9377,Extinction,5,2,30,106,11.5,20
9378,Extinction,5,2,30,87,12.3,19
9379,Extinction,5,2,30,86,11.6,18
9380,Extinction,5,2,30,85,11,17
9381,Extinction,5,2,30,89,10.9,16
9382,Extinction,5,2,30,90,10.3,15
9383,Extinction,5,2,30,89,10.7,14
9384,Extinction,5,2,30,86,10,13
9385,Extinction,5,2,30,85,10.7,12
9386,Extinction,5,2,30,92,10.9,11
9387,Extinction,5,2,30,90,12,10
9388,Extinction,5,2,30,97,11.8,9
9389,Extinction,5,2,30,92,11.3,8
9390,Extinction,5,2,30,89,11.3,7
9391,Extinction,5,2,30,87,11,6
9392,Extinction,5,2,30,88,10.2,5
9393,Extinction,5,2,30,87,9.2,4
9394,Non-extinction,5,2,30,86,7.4,3
9395,Non-extinction,5,2,30,78,4.5,2
9396,Non-extinction,5,2,30,75,0,1
9397,Non-extinction,5,2,40,104,0,75
9398,Non-extinction,5,2,40,96,0,72
9399,Non-extinction,5,2,40,96,0,70
9400,Non-extinction,5,2,40,96,0,68
9401,Non-extinction,5,2,40,96,1.3,67
9402,Non-extinction,5,2,40,101,3.2,66
9403,Extinction,5,2,40,102,4.5,65
9404,Extinction,5,2,40,106,12.3,60
9405,Extinction,5,2,40,107,9.2,55
9406,Extinction,5,2,40,108,13.9,52
9407,Extinction,5,2,40,94,13.9,51
9408,Extinction,5,2,40,93,13.5,50
9409,Extinction,5,2,40,93,14.5,48
9410,Extinction,5,2,40,107,14.4,47
9411,Extinction,5,2,40,107,14.5,46
9412,Extinction,5,2,40,107,14.9,45
9413,Extinction,5,2,40,107,15.2,44
9414,Extinction,5,2,40,107,15.2,42
9415,Extinction,5,2,40,108,14.8,40
9416,Extinction,5,2,40,110,14.4,38
9417,Extinction,5,2,40,110,14.4,36
9418,Extinction,5,2,40,109,14.9,35
9419,Extinction,5,2,40,107,14.4,34
9420,Extinction,5,2,40,108,14.4,33
9421,Extinction,5,2,40,106,14.5,32
9422,Extinction,5,2,40,91,14.9,30
9423,Extinction,5,2,40,92,14.1,28
9424,Extinction,5,2,40,93,14.4,27
9425,Extinction,5,2,40,106,13.5,26
9426,Extinction,5,2,40,92,13.5,25
9427,Extinction,5,2,40,90,12.5,24
9428,Extinction,5,2,40,90,12.3,23
9429,Extinction,5,2,40,87,13.2,22
9430,Extinction,5,2,40,89,13.1,21
9431,Extinction,5,2,40,90,12.3,20
9432,Extinction,5,2,40,88,12,19
9433,Extinction,5,2,40,86,11.5,18
9434,Extinction,5,2,40,85,11.3,17
9435,Extinction,5,2,40,92,11.5,16
9436,Extinction,5,2,40,91,10.4,15
9437,Extinction,5,2,40,89,10.9,14
9438,Extinction,5,2,40,87,10,13
9439,Extinction,5,2,40,90,10,12
9440,Extinction,5,2,40,91,10.3,11
9441,Extinction,5,2,40,90,10,10
9442,Extinction,5,2,40,91,11.3,9
9443,Extinction,5,2,40,91,11.5,8
9444,Extinction,5,2,40,90,11,7
9445,Extinction,5,2,40,87,11.2,6
9446,Extinction,5,2,40,86,10,5
9447,Non-extinction,5,2,40,85,9.2,4
9448,Non-extinction,5,2,40,86,7.4,3
9449,Non-extinction,5,2,40,80,4.5,2
9450,Non-extinction,5,2,40,75,0,1
9451,Non-extinction,5,2,50,95,0,75
9452,Non-extinction,5,2,50,96,0,72
9453,Non-extinction,5,2,50,96,0,70
9454,Non-extinction,5,2,50,101,0,68
9455,Non-extinction,5,2,50,101,0,67
9456,Non-extinction,5,2,50,100,2.8,66
9457,Non-extinction,5,2,50,104,4,65
9458,Non-extinction,5,2,50,106,11.2,60
9459,Extinction,5,2,50,94,6.4,55
9460,Extinction,5,2,50,108,13.2,52
9461,Extinction,5,2,50,108,12.5,51
9462,Extinction,5,2,50,108,13.2,50
9463,Extinction,5,2,50,108,13.4,48
9464,Extinction,5,2,50,107,13.5,47
9465,Extinction,5,2,50,106,13.3,46
9466,Extinction,5,2,50,107,14.4,45
9467,Extinction,5,2,50,92,14.9,44
9468,Extinction,5,2,50,92,14.9,42
9469,Extinction,5,2,50,92,13.6,40
9470,Extinction,5,2,50,95,14.3,38
9471,Extinction,5,2,50,108,14.5,36
9472,Extinction,5,2,50,107,14.2,35
9473,Extinction,5,2,50,107,14.1,34
9474,Extinction,5,2,50,107,14.4,33
9475,Extinction,5,2,50,106,14.1,32
9476,Extinction,5,2,50,106,14.2,30
9477,Extinction,5,2,50,108,13.5,28
9478,Extinction,5,2,50,108,13.5,27
9479,Extinction,5,2,50,107,13.3,26
9480,Extinction,5,2,50,106,12.5,25
9481,Extinction,5,2,50,105,12.9,24
9482,Extinction,5,2,50,92,12.3,23
9483,Extinction,5,2,50,106,12.5,22
9484,Extinction,5,2,50,105,12.5,21
9485,Extinction,5,2,50,105,11.5,20
9486,Extinction,5,2,50,106,12.5,19
9487,Extinction,5,2,50,104,12,18
9488,Extinction,5,2,50,88,10.6,17
9489,Extinction,5,2,50,93,10.4,16
9490,Extinction,5,2,50,92,10.3,15
9491,Extinction,5,2,50,90,11,14
9492,Extinction,5,2,50,89,10,13
9493,Extinction,5,2,50,92,9.9,12
9494,Extinction,5,2,50,89,10.3,11
9495,Extinction,5,2,50,90,10.3,10
9496,Extinction,5,2,50,90,10.2,9
9497,Extinction,5,2,50,91,11.2,8
9498,Extinction,5,2,50,90,11.3,7
9499,Extinction,5,2,50,90,10.5,6
9500,Extinction,5,2,50,90,9.3,5
9501,Non-extinction,5,2,50,86,8.3,4
9502,Non-extinction,5,2,50,84,5.8,3
9503,Non-extinction,5,2,50,82,3.2,2
9504,Non-extinction,5,2,50,75,0,1
9505,Non-extinction,5,2,60,102,0,75
9506,Non-extinction,5,2,60,102,0,72
9507,Non-extinction,5,2,60,102,0,70
9508,Non-extinction,5,2,60,106,0,68
9509,Non-extinction,5,2,60,97,2.8,67
9510,Non-extinction,5,2,60,102,3.7,66
9511,Non-extinction,5,2,60,103,4.4,65
9512,Non-extinction,5,2,60,95,9.5,60
9513,Extinction,5,2,60,107,11,55
9514,Extinction,5,2,60,106,11,52
9515,Extinction,5,2,60,105,11.6,51
9516,Extinction,5,2,60,105,12.5,50
9517,Extinction,5,2,60,108,12.6,48
9518,Extinction,5,2,60,110,13.8,47
9519,Extinction,5,2,60,109,13.8,46
9520,Extinction,5,2,60,108,14.2,45
9521,Extinction,5,2,60,108,14.2,44
9522,Extinction,5,2,60,107,14.8,42
9523,Extinction,5,2,60,107,13.8,40
9524,Extinction,5,2,60,108,14.6,38
9525,Extinction,5,2,60,107,14.4,36
9526,Extinction,5,2,60,108,14.5,35
9527,Extinction,5,2,60,108,14.1,34
9528,Extinction,5,2,60,107,14.2,33
9529,Extinction,5,2,60,107,14.2,32
9530,Extinction,5,2,60,106,14,30
9531,Extinction,5,2,60,107,13.6,28
9532,Extinction,5,2,60,108,13.5,27
9533,Extinction,5,2,60,106,12.6,26
9534,Extinction,5,2,60,106,12.5,25
9535,Extinction,5,2,60,106,12.5,24
9536,Extinction,5,2,60,105,12.2,23
9537,Extinction,5,2,60,107,12.3,22
9538,Extinction,5,2,60,105,12.3,21
9539,Extinction,5,2,60,104,12,20
9540,Extinction,5,2,60,90,12.2,19
9541,Extinction,5,2,60,90,11.9,18
9542,Extinction,5,2,60,89,11.5,17
9543,Extinction,5,2,60,92,10.9,16
9544,Extinction,5,2,60,89,11.2,15
9545,Extinction,5,2,60,88,11,14
9546,Extinction,5,2,60,86,9.5,13
9547,Extinction,5,2,60,90,9.6,12
9548,Extinction,5,2,60,90,9.3,11
9549,Extinction,5,2,60,88,9.9,10
9550,Extinction,5,2,60,90,10.7,9
9551,Extinction,5,2,60,91,11,8
9552,Extinction,5,2,60,90,10.6,7
9553,Extinction,5,2,60,87,10.2,6
9554,Extinction,5,2,60,88,9.7,5
9555,Non-extinction,5,2,60,87,8.6,4
9556,Non-extinction,5,2,60,85,5.8,3
9557,Non-extinction,5,2,60,83,3.4,2
9558,Non-extinction,5,2,60,84,0,1
9559,Non-extinction,5,2,70,96,0,75
9560,Non-extinction,5,2,70,103,0,72
9561,Non-extinction,5,2,70,105,0,70
9562,Non-extinction,5,2,70,104,0,68
9563,Non-extinction,5,2,70,103,1.9,67
9564,Non-extinction,5,2,70,102,2.8,66
9565,Non-extinction,5,2,70,102,3.2,65
9566,Non-extinction,5,2,70,106,7.2,60
9567,Extinction,5,2,70,106,7.5,55
9568,Extinction,5,2,70,108,9.7,52
9569,Extinction,5,2,70,103,9.5,51
9570,Extinction,5,2,70,103,10.6,50
9571,Extinction,5,2,70,105,11,48
9572,Extinction,5,2,70,105,12.2,47
9573,Extinction,5,2,70,106,12,46
9574,Extinction,5,2,70,106,12.5,45
9575,Extinction,5,2,70,106,12.5,44
9576,Extinction,5,2,70,108,12.9,42
9577,Extinction,5,2,70,107,13.2,40
9578,Extinction,5,2,70,108,13.5,38
9579,Extinction,5,2,70,106,13.5,36
9580,Extinction,5,2,70,107,13.6,35
9581,Extinction,5,2,70,106,13,34
9582,Extinction,5,2,70,91,12.9,33
9583,Extinction,5,2,70,106,12.6,32
9584,Extinction,5,2,70,90,13,30
9585,Extinction,5,2,70,92,13.3,28
9586,Extinction,5,2,70,95,12.9,27
9587,Extinction,5,2,70,106,12,26
9588,Extinction,5,2,70,106,11.6,25
9589,Extinction,5,2,70,105,11.6,24
9590,Extinction,5,2,70,95,11.2,23
9591,Extinction,5,2,70,107,10.7,22
9592,Extinction,5,2,70,104,10.9,21
9593,Extinction,5,2,70,104,11,20
9594,Extinction,5,2,70,92,11.2,19
9595,Extinction,5,2,70,91,11,18
9596,Extinction,5,2,70,88,10.7,17
9597,Extinction,5,2,70,92,10.6,16
9598,Extinction,5,2,70,90,10.7,15
9599,Extinction,5,2,70,87,10.6,14
9600,Extinction,5,2,70,86,9.3,13
9601,Extinction,5,2,70,89,8.8,12
9602,Extinction,5,2,70,88,8.6,11
9603,Extinction,5,2,70,88,8.3,10
9604,Extinction,5,2,70,89,9.3,9
9605,Extinction,5,2,70,90,9.5,8
9606,Extinction,5,2,70,90,10.2,7
9607,Extinction,5,2,70,87,10.3,6
9608,Extinction,5,2,70,86,9.5,5
9609,Non-extinction,5,2,70,87,8.1,4
9610,Non-extinction,5,2,70,86,5.8,3
9611,Non-extinction,5,2,70,80,3.8,2
9612,Non-extinction,5,2,70,75,0,1
9613,Non-extinction,5,2,80,96,0,75
9614,Non-extinction,5,2,80,102,0,72
9615,Non-extinction,5,2,80,102,0,70
9616,Non-extinction,5,2,80,102,0,68
9617,Non-extinction,5,2,80,96,2,67
9618,Non-extinction,5,2,80,96,2.8,66
9619,Non-extinction,5,2,80,105,2.8,65
9620,Non-extinction,5,2,80,95,5.8,60
9621,Non-extinction,5,2,80,94,6.5,55
9622,Non-extinction,5,2,80,107,8.2,52
9623,Non-extinction,5,2,80,103,8.2,51
9624,Non-extinction,5,2,80,103,9,50
9625,Non-extinction,5,2,80,106,10.5,48
9626,Non-extinction,5,2,80,104,11.9,47
9627,Non-extinction,5,2,80,106,11.2,46
9628,Non-extinction,5,2,80,105,11.6,45
9629,Non-extinction,5,2,80,106,12,44
9630,Non-extinction,5,2,80,107,12.2,42
9631,Extinction,5,2,80,106,11.6,40
9632,Extinction,5,2,80,110,11.6,38
9633,Extinction,5,2,80,106,12.3,36
9634,Extinction,5,2,80,106,12.6,35
9635,Extinction,5,2,80,105,12.5,34
9636,Extinction,5,2,80,106,12.3,33
9637,Extinction,5,2,80,106,11.8,32
9638,Extinction,5,2,80,106,12.2,30
9639,Extinction,5,2,80,106,11.6,28
9640,Extinction,5,2,80,106,12,27
9641,Extinction,5,2,80,105,11.3,26
9642,Extinction,5,2,80,105,10.6,25
9643,Extinction,5,2,80,104,10.4,24
9644,Extinction,5,2,80,104,11.3,23
9645,Extinction,5,2,80,106,10.6,22
9646,Extinction,5,2,80,92,10.5,21
9647,Extinction,5,2,80,104,10,20
9648,Extinction,5,2,80,104,11,19
9649,Extinction,5,2,80,90,10.7,18
9650,Extinction,5,2,80,89,10.4,17
9651,Extinction,5,2,80,91,10.3,16
9652,Extinction,5,2,80,89,10.3,15
9653,Extinction,5,2,80,90,10.6,14
9654,Extinction,5,2,80,88,9.3,13
9655,Extinction,5,2,80,91,8.6,12
9656,Extinction,5,2,80,88,7.7,11
9657,Extinction,5,2,80,92,7.9,10
9658,Extinction,5,2,80,89,8.5,9
9659,Non-extinction,5,2,80,90,9.3,8
9660,Non-extinction,5,2,80,89,10,7
9661,Non-extinction,5,2,80,88,9.5,6
9662,Non-extinction,5,2,80,86,9.5,5
9663,Non-extinction,5,2,80,87,7.7,4
9664,Non-extinction,5,2,80,85,5,3
9665,Non-extinction,5,2,80,80,3.2,2
9666,Non-extinction,5,2,80,75,0,1
9667,Non-extinction,5,2,90,103,0,75
9668,Non-extinction,5,2,90,98,0,72
9669,Non-extinction,5,2,90,104,0,70
9670,Non-extinction,5,2,90,102,0,68
9671,Non-extinction,5,2,90,96,2.1,67
9672,Non-extinction,5,2,90,96,2.5,66
9673,Non-extinction,5,2,90,105,3.1,65
9674,Non-extinction,5,2,90,95,6.4,60
9675,Non-extinction,5,2,90,106,6.1,55
9676,Non-extinction,5,2,90,106,7,52
9677,Non-extinction,5,2,90,104,8.5,51
9678,Non-extinction,5,2,90,104,10,50
9679,Non-extinction,5,2,90,106,10.9,48
9680,Non-extinction,5,2,90,106,11,47
9681,Non-extinction,5,2,90,106,12,46
9682,Non-extinction,5,2,90,107,13.1,45
9683,Non-extinction,5,2,90,106,11.9,44
9684,Non-extinction,5,2,90,105,11,42
9685,Non-extinction,5,2,90,106,11,40
9686,Non-extinction,5,2,90,110,12.2,38
9687,Non-extinction,5,2,90,106,12.2,36
9688,Non-extinction,5,2,90,106,12.5,35
9689,Non-extinction,5,2,90,106,12.6,34
9690,Non-extinction,5,2,90,105,13.2,33
9691,Non-extinction,5,2,90,106,12.6,32
9692,Non-extinction,5,2,90,105,12.8,30
9693,Extinction,5,2,90,106,12.8,28
9694,Extinction,5,2,90,106,12,27
9695,Extinction,5,2,90,105,11.5,26
9696,Extinction,5,2,90,105,11,25
9697,Extinction,5,2,90,104,10.6,24
9698,Extinction,5,2,90,104,10.2,23
9699,Extinction,5,2,90,105,10.6,22
9700,Extinction,5,2,90,105,10,21
9701,Extinction,5,2,90,104,10.2,20
9702,Extinction,5,2,90,91,10.2,19
9703,Extinction,5,2,90,90,11.2,18
9704,Extinction,5,2,90,89,10.9,17
9705,Extinction,5,2,90,102,10.9,16
9706,Non-extinction,5,2,90,89,10.9,15
9707,Non-extinction,5,2,90,90,10.4,14
9708,Non-extinction,5,2,90,88,9.5,13
9709,Non-extinction,5,2,90,90,8.2,12
9710,Non-extinction,5,2,90,88,7.4,11
9711,Non-extinction,5,2,90,89,7.9,10
9712,Non-extinction,5,2,90,89,8.5,9
9713,Non-extinction,5,2,90,90,8.9,8
9714,Non-extinction,5,2,90,88,10,7
9715,Non-extinction,5,2,90,87,9.7,6
9716,Non-extinction,5,2,90,86,9.2,5
9717,Non-extinction,5,2,90,86,7.5,4
9718,Non-extinction,5,2,90,85,4.4,3
9719,Non-extinction,5,2,90,84,3.2,2
9720,Non-extinction,5,2,90,75,0,1
9721,Non-extinction,5,2,100,98,0,75
